date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:03	469639/469639	---M--	200	added ('OK')	image/jpeg	etag:%225fb226f7-72a87%22	https://oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000041.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000041.jpg	(from https://oscwebdesign.biz/wordcamp-portland-2017-photos-highlights/)
12:58:03	264262/264262	---M--	200	added ('OK')	image/jpeg	etag:%225fb226f8-40846%22	https://oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000042-1.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000042-1.jpg	(from https://oscwebdesign.biz/wordcamp-portland-2017-photos-highlights/)
12:58:03	203708/203708	---M--	200	added ('OK')	image/jpeg	etag:%225fb226f9-31bbc%22	https://oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000043-1.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000043-1.jpg	(from https://oscwebdesign.biz/wordcamp-portland-2017-photos-highlights/)
12:58:03	483331/483331	---M--	200	added ('OK')	image/jpeg	etag:%225fb226f7-76003%22	https://oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000040.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000040.jpg	(from https://oscwebdesign.biz/wordcamp-portland-2017-photos-highlights/)
12:58:03	182839/182839	---M--	200	added ('OK')	image/jpeg	etag:%225fb226fa-2ca37%22	https://oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000044-1.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000044-1.jpg	(from https://oscwebdesign.biz/wordcamp-portland-2017-photos-highlights/)
12:58:04	216702/216702	---M--	200	added ('OK')	image/jpeg	etag:%225fb226fb-34e7e%22	https://oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000045-1.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/06/SB-jnmArQ-000045-1.jpg	(from https://oscwebdesign.biz/wordcamp-portland-2017-photos-highlights/)
12:58:04	2411/2411	---MCZ	200	added ('OK')	application/javascript	etag:W/%226241ad0a-96b%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery.js?ver=1655121266	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery44e0.js	(from https://oscwebdesign.biz/wordcamp-portland-2017-photos-highlights/)
12:58:04	1276/1276	---MCZ	200	added ('OK')	text/css	etag:W/%226241ad0a-4fc%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher.css?ver=1655121268	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusherf66c.css	(from https://oscwebdesign.biz/local-cheap-resources-maine-businesses/)
12:58:04	114817/114817	---MCZ	200	added ('OK')	text/css	etag:W/%226092245c-1c081%22	https://oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main.css?v=1655121268&ver=5.9.3	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main2e26.css	(from https://oscwebdesign.biz/local-cheap-resources-maine-businesses/)
12:58:05	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:05%20GMT	https://oscwebdesign.biz/local-cheap-resources-maine-businesses/feed/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/local-cheap-resources-maine-businesses/feed/index.html	(from https://oscwebdesign.biz/local-cheap-resources-maine-businesses/)
12:58:05	268/268	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:05%20GMT	https://oscwebdesign.biz/wp-json/wp/v2/posts/1976	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/wp/v2/posts/1976	(from https://oscwebdesign.biz/local-cheap-resources-maine-businesses/)
12:58:05	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:05%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Flocal-cheap-resources-maine-businesses%2F	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed4fd9	(from https://oscwebdesign.biz/local-cheap-resources-maine-businesses/)
12:58:05	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:05%20GMT	https://oscwebdesign.biz/?p=1976	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/index3f11.html	(from https://oscwebdesign.biz/local-cheap-resources-maine-businesses/)
12:58:05	268/268	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:05%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Flocal-cheap-resources-maine-businesses%2F&format=xml	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed2562	(from https://oscwebdesign.biz/local-cheap-resources-maine-businesses/)
12:58:06	2411/2411	---MCZ	200	added ('OK')	application/javascript	etag:W/%226241ad0a-96b%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery.js?ver=1655121268	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jqueryf66c.js	(from https://oscwebdesign.biz/local-cheap-resources-maine-businesses/)
12:58:06	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:06%20GMT	https://oscwebdesign.biz/rank-higher-local-search-engine-results/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/rank-higher-local-search-engine-results/index.html	(from https://oscwebdesign.biz/local-cheap-resources-maine-businesses/)
12:58:06	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:06%20GMT	https://oscwebdesign.biz/wp-json/wp/v2/posts/1941	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/wp/v2/posts/1941	(from https://oscwebdesign.biz/maine-business-wordcamp-portland-2017/)
12:58:07	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:07%20GMT	https://oscwebdesign.biz/maine-business-wordcamp-portland-2017/feed/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/maine-business-wordcamp-portland-2017/feed/index.html	(from https://oscwebdesign.biz/maine-business-wordcamp-portland-2017/)
12:58:07	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:07%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Fmaine-business-wordcamp-portland-2017%2F	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed57eb	(from https://oscwebdesign.biz/maine-business-wordcamp-portland-2017/)
12:58:07	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:07%20GMT	https://oscwebdesign.biz/?p=1941	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/index3249.html	(from https://oscwebdesign.biz/maine-business-wordcamp-portland-2017/)
12:58:07	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:07%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Fmaine-business-wordcamp-portland-2017%2F&format=xml	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed8491	(from https://oscwebdesign.biz/maine-business-wordcamp-portland-2017/)
12:58:08	268/268	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:08%20GMT	https://oscwebdesign.biz/inbound-marketing/essential-geek-glossary-web-design-marketing-part-12/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/inbound-marketing/essential-geek-glossary-web-design-marketing-part-12/index.html	(from https://oscwebdesign.biz/maine-business-wordcamp-portland-2017/)
12:58:08	704071/704071	---M--	200	added ('OK')	image/png	etag:%225fb2260c-abe47%22	https://oscwebdesign.biz/wp-content/uploads/2017/05/WordCamp-Maine-1-2.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/05/WordCamp-Maine-1-2.png	(from https://oscwebdesign.biz/maine-business-wordcamp-portland-2017/)
12:58:09	1276/1276	---MCZ	200	added ('OK')	text/css	etag:W/%226241ad0a-4fc%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher.css?ver=1655121269	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher33e4.css	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:09	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:09%20GMT	https://oscwebdesign.biz/wcus-2016-wrapup/feed/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wcus-2016-wrapup/feed/index.html	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:09	1041648/1041648	---M--	200	added ('OK')	image/png	etag:%22607a4961-fe4f0%22	https://oscwebdesign.biz/wp-content/uploads/2017/03/WordCamp-Maine-1024x1020.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2017/03/WordCamp-Maine-1024x1020.png	(from https://oscwebdesign.biz/maine-business-wordcamp-portland-2017/)
12:58:09	114817/114817	---MCZ	200	added ('OK')	text/css	etag:W/%226092245c-1c081%22	https://oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main.css?v=1655121269&ver=5.9.3	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main6f9e.css	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:09	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:09%20GMT	https://oscwebdesign.biz/wp-json/wp/v2/posts/1746	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/wp/v2/posts/1746	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:09	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:09%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Fwcus-2016-wrapup%2F	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed3db3	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:10	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:10%20GMT	https://oscwebdesign.biz/?p=1746	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/index807c.html	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:10	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:10%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Fwcus-2016-wrapup%2F&format=xml	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed57e0	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:10	230/230	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Mon,%2013%20Jun%202022%2011:58:10%20GMT	https://oscwebdesign.biz/wcus-2016-wrapup/%e2%80%9dhttps://twitter.com/search?q=%23WCUS%e2%80%9d	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wcus-2016-wrapup/%e2%80%9dhttps_/twitter.com/search1ecd	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:11	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:11%20GMT	https://oscwebdesign.biz/jesses-corner/all-that-is-great-about-wordcamps-wcme16-wrap-up/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/jesses-corner/all-that-is-great-about-wordcamps-wcme16-wrap-up/index.html	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:11	223687/223687	---M--	200	added ('OK')	image/jpeg	etag:%22607a43e9-369c7%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/godaddy-managewp-crew-wcus16.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/godaddy-managewp-crew-wcus16.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:11	144545/144545	---M--	200	added ('OK')	image/jpeg	etag:%22607a43fc-234a1%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/wcus-hall-pre-game.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/wcus-hall-pre-game.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:11	265002/265002	---M--	200	added ('OK')	image/jpeg	etag:%22607a43f2-40b2a%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/media-temple-wcus-16.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/media-temple-wcus-16.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:11	57459/57459	---M--	200	added ('OK')	image/jpeg	etag:%22607a43f3-e073%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/media-temple-win.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/media-temple-win.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:11	174687/174687	---M--	200	added ('OK')	image/jpeg	etag:%22607a43f7-2aa5f%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/sponsor-hall-full-of-people-wcus.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/sponsor-hall-full-of-people-wcus.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:12	52995/52995	---M--	200	added ('OK')	image/jpeg	etag:%22607a43fb-cf03%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/wcus-band.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/wcus-band.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:12	288468/288468	---M--	200	added ('OK')	image/jpeg	etag:%22607a43e9-466d4%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/godaddy-after-party.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/godaddy-after-party.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:12	24214/24214	---M--	200	added ('OK')	image/jpeg	etag:%22607a43f3-5e96%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/mendel-godaddy-after-party-wcus.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/mendel-godaddy-after-party-wcus.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:12	139491/139491	---M--	200	added ('OK')	image/jpeg	etag:%22607a43f8-220e3%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/state-of-the-word-wcus16.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/state-of-the-word-wcus16.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:13	262157/262157	---M--	200	added ('OK')	image/jpeg	etag:%22607a43fa-4000d%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/wcus-after-party-outside.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/wcus-after-party-outside.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:13	194382/194382	---M--	200	added ('OK')	image/jpeg	etag:%22607a43fb-2f74e%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/wcus-afterparty-inside.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/wcus-afterparty-inside.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:13	185593/185593	---M--	200	added ('OK')	image/jpeg	etag:%22607a43fc-2d4f9%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/wcus-contributor-day.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/wcus-contributor-day.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:13	85113/85113	---M--	200	added ('OK')	image/jpeg	etag:%22607a43ec-14c79%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/independence-hall-philadelphia.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/independence-hall-philadelphia.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:14	36765/36765	---M--	200	added ('OK')	image/jpeg	etag:%22607a43f4-8f9d%22	https://oscwebdesign.biz/wp-content/uploads/2016/12/pan-selfie.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2016/12/pan-selfie.jpg	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:14	2411/2411	---MCZ	200	added ('OK')	application/javascript	etag:W/%226241ad0a-96b%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery.js?ver=1655121269	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery33e4.js	(from https://oscwebdesign.biz/wcus-2016-wrapup/)
12:58:14	1276/1276	---MCZ	200	added ('OK')	text/css	etag:W/%226241ad0a-4fc%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher.css?ver=1655121272	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/css/pusher79df.css	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:14	268/268	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:14%20GMT	https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/feed/	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/feed/index.html	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:15	114817/114817	---MCZ	200	added ('OK')	text/css	etag:W/%226092245c-1c081%22	https://oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main.css?v=1655121272&ver=5.9.3	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/themes/oscwebdesign/assets/css/main4f2c.css	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:15	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:15%20GMT	https://oscwebdesign.biz/wp-json/wp/v2/posts/3592	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/wp/v2/posts/3592	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:15	268/268	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:15%20GMT	https://oscwebdesign.biz/?p=3592	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/indexe457.html	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:15	270/270	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:15%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Fhow-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study%2F	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embedd62d	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:16	269/269	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2013%20Jun%202022%2011:58:16%20GMT	https://oscwebdesign.biz/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foscwebdesign.biz%2Fhow-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study%2F&format=xml	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-json/oembed/1.0/embed4733	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:16	29642/29642	---M--	200	added ('OK')	image/jpeg	etag:%225fcfdd99-73ca%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/wedding-rental-website-design-laptop.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/wedding-rental-website-design-laptop.jpg	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:16	17241/17241	---M--	200	added ('OK')	image/png	etag:%225fcfdeb2-4359%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/pages-per-session.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/pages-per-session.png	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:16	18546/18546	---M--	200	added ('OK')	image/png	etag:%225fcfdec2-4872%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/bounce-rate.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/bounce-rate.png	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:17	19144/19144	---M--	200	added ('OK')	image/png	etag:%225fcfdedd-4ac8%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/avg-session-duration.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/avg-session-duration.png	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:17	29035/29035	---M--	200	added ('OK')	image/png	etag:%225fcfdeef-716b%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/keywork-rankings-improvement-1024x273.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/keywork-rankings-improvement-1024x273.png	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:17	29473/29473	---M--	200	added ('OK')	image/png	etag:%225fcfdf03-7321%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/2019-conversions-1024x134.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/2019-conversions-1024x134.png	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:17	53081/53081	---M--	200	added ('OK')	image/png	etag:%225fcfdf0b-cf59%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/2019-goals-1024x158.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/2019-goals-1024x158.png	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:18	29511/29511	---M--	200	added ('OK')	image/png	etag:%225fcfdf25-7347%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/2020-conversions-1024x152.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/2020-conversions-1024x152.png	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:18	51226/51226	---M--	200	added ('OK')	image/png	etag:%225fcfdf3b-c81a%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/2020-goals-1024x140.png	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/2020-goals-1024x140.png	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:18	26105/26105	---M--	200	added ('OK')	image/jpeg	etag:%225fcfddf0-65f9%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/wedding-rental-site-on-tablet.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/wedding-rental-site-on-tablet.jpg	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:18	70081/70081	---M--	200	added ('OK')	image/jpeg	etag:%225fcfcfba-111c1%22	https://oscwebdesign.biz/wp-content/uploads/2020/12/whitepaper-design-custom-elements-website-design.jpg	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/uploads/2020/12/whitepaper-design-custom-elements-website-design.jpg	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:19	2411/2411	---MCZ	200	added ('OK')	application/javascript	etag:W/%226241ad0a-96b%22	https://oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery.js?ver=1655121272	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/wedevs-project-manager/src/Pusher/views/assets/vendor/pusher-jquery79df.js	(from https://oscwebdesign.biz/how-a-new-england-event-rental-companys-online-conversions-grew-by-over-220-osc-client-case-study/)
12:58:19	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226271461d-2876e%22	https://oscwebdesign.biz/wp-content/plugins/OSCWebDesign/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/OSCWebDesign/fonts/fontawesome-webfont3e6e.eot	(from https://oscwebdesign.biz/wp-content/plugins/OSCWebDesign/css/font-awesome.min.css?ver=5.9.3)
12:58:19	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226271461d-2876e%22	https://oscwebdesign.biz/wp-content/plugins/OSCWebDesign/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/webdesign/oscwebdesign.biz/wp-content/plugins/OSCWebDesign/fonts/fontawesome-webfontd41d.eot	(from https://oscwebdesign.biz/wp-content/plugins/OSCWebDesign/css/font-awesome.min.css?ver=5.9.3)
